Word
339. leadership – 리더십 ..... lideosib
340. fear – 공포 ..... gongpo
341. example – 예를 ..... yeleul
342. language – 언어 ..... eon-eo
343. need – 필요 ..... pil-yo
344. justice – 정의 ..... jeong-ui
345. discussion – 토론 ..... tolon
346. border – 경계 ..... gyeong-gye
347. animal – 동물 ..... dongmul
348. detail – 세부 사항 ..... sebu sahang
349. response – 응답 ..... eungdab
350. network – 네트워크 ..... neteuwokeu
351. movement – 운동 ..... undong
352. use – 사용 ..... sayong
353. male – 남성 ..... namseong
354. capital – 자본 ..... jabon
355. hearing – 청문회 ..... cheongmunhoe
356. standard – 표준 ..... pyojun
357. benefit – 이익 ..... iig
358. table – 테이블 ..... teibeul
359. treatment – 치료 ..... chilyo
360. agent – 에이전트 ..... eijeonteu
361. card – 카드 ..... kadeu
362. shot – 샷 ..... syas
363. board – 보드 ..... bodeu
364. reality – 현실 ..... hyeonsil
365. sir – 선생님 ..... seonsaengnim
366. land – 땅 ..... ttang
367. project – 프로젝트 ..... peulojegteu
368. light – 빛 ..... bich
369. image – 이미지 ..... imiji
370. century – 세기 ..... segi
371. page – 페이지 ..... peiji
372. success – 성공 ..... seong-gong
373. sound – 소리 ..... soli
374. impact – 충격 ..... chung-gyeog
375. pain – 고통 ..... gotong
376. season – 계절 ..... gyejeol
377. individual – 개별 ..... gaebyeol
378. sport – 스포츠 ..... seupocheu
379. studio – 스튜디오 ..... seutyudio
380. decade – 십 ..... sib
381. challenge – 도전 ..... dojeon
382. dream – 꿈 ..... kkum
383. newspaper – 신문 ..... sinmun
384. floor – 바닥 ..... badag
385. fight – 싸움 ..... ssaum
386. safety – 안전 ..... anjeon
387. act – 행위 ..... haeng-wi
388. trip – 여행 ..... yeohaeng
389. course – 과정 ..... gwajeong
390. possibility – 가능성 ..... ganeungseong
391. freedom – 자유 ..... jayu
392. fund – 펀드 ..... peondeu
393. seat – 좌석 ..... jwaseog
394. bomb – 폭탄 ..... pogtan
395. form – 양식 ..... yangsig
396. executive – 임원 ..... im-won
397. minister – 장관 ..... jang-gwan
398. deficit – 적자 ..... jeogja
399. development – 개발 ..... gaebal
400. flight – 비행 ..... bihaeng
401. secretary – 비서 ..... biseo
402. committee – 위원회 ..... wiwonhoe
403. consumer – 소비자 ..... sobija
404. rock – 바위 ..... bawi
405. figure – 그림 ..... geulim
406. subject – 주제 ..... juje
407. culture – 문화 ..... munhwa
408. hair – 머리 ..... meoli
409. coverage – 적용 범위 ..... jeog-yong beom-wi
410. loss – 손실 ..... sonsil
411. dad – 아빠 ..... appa
412. note – 메모 ..... memo
413. activity – 활동 ..... hwaldong
414. goal – 목표 ..... mogpyo
415. option – 옵션 ..... obsyeon
416. gas – 가스 ..... gaseu
417. region – 지역 ..... jiyeog
418. population – 인구 ..... ingu
419. ability – 능력 ..... neunglyeog
420. resolution – 해상도 ..... haesangdo
421. employee – 직원 ..... jig-won
422. brain – 뇌 ..... noe
423. politician – 정치 ..... jeongchi
424. middle – 중간 ..... jung-gan
425. storm – 폭풍 ..... pogpung
426. generation – 생성 ..... saengseong
427. critic – 비평가 ..... bipyeong-ga
428. fan – 팬 ..... paen
429. scientist – 과학자 ..... gwahagja
430. target – 대상 ..... daesang
431. camp – 캠프 ..... kaempeu
432. afternoon – 오후 ..... ohu
433. direction – 방향 ..... banghyang
434. science – 과학 ..... gwahag
435. journalist – 기자 ..... gija
436. degree – 정도 ..... jeongdo
437. affair – 불륜 ..... bullyun
438. damage – 피해 ..... pihae
439. strategy – 전략 ..... jeonlyag
440. factor – 요인 ..... yoin
441. plant – 공장 ..... gongjang
442. democracy – 민주주의 ..... minjujuui
443. doubt – 의심 ..... uisim
444. solution – 솔루션 ..... sollusyeon
445. spending – 지출 ..... jichul
446. training – 교육 ..... gyoyug
447. abuse – 남용 ..... nam-yong
448. danger – 위험 ..... wiheom
449. environment – 환경 ..... hwangyeong
450. memory – 메모리 ..... memoli
451. nature – 성격 ..... seong-gyeog
452. material – 재료 ..... jaelyo
453. document – 문서 ..... munseo
454. income – 소득 ..... sodeug
455. analyst – 분석 ..... bunseog
456. play – 플레이 ..... peullei
457. guard – 가드 ..... gadeu
458. hotel – 호텔 ..... hotel
459. editor – 에디터 ..... editeo
460. missile – 미사일 ..... misail
461. accident – 사고 ..... sago
462. purpose – 목적 ..... mogjeog
463. writer – 작가 ..... jagga
464. emergency – 비상 ..... bisang
465. growth – 성장 ..... seongjang
466. bed – 침대 ..... chimdae
467. welfare – 복지 ..... bogji
468. adult – 성인 ..... seong-in
469. faith – 믿음 ..... mid-eum
470. proposal – 제안 ..... jean
471. model – 모델 ..... model
472. army – 군대 ..... gundae
473. incident – 사건 ..... sageon
474. box – 상자 ..... sangja
475. crowd – 군중 ..... gunjung
476. respect – 존경 ..... jongyeong
477. department – 부서 ..... buseo
478. access – 액세스 ..... aegseseu
479. date – 날짜 ..... naljja
480. chief – 최고 ..... choego
481. weather – 날씨 ..... nalssi
482. airport – 공항 ..... gonghang
483. machine – 기계 ..... gigye
484. window – 창 ..... chang
485. agenda – 의제 ..... uije
486. advice – 조언 ..... jo-eon
487. prosecution – 검찰 ..... geomchal
488. conflict – 충돌 ..... chungdol
489. fall – 가을 ..... ga-eul
490. pilot – 파일럿 ..... pailleos
491. practice – 연습 ..... yeonseub
492. track – 트랙 ..... teulaeg
493. owner – 소유자 ..... soyuja
494. increase – 증가 ..... jeung-ga
495. legislation – 법률 ..... beoblyul
496. tree – 나무 ..... namu
497. debt – 부채 ..... buchae
498. enemy – 적 ..... jeog
499. truck – 트럭 ..... teuleog
500. lead – 리드 ..... lideu
501. convention – 대회 ..... daehoe
502. aid – 도움 ..... doum
503. suicide – 자살 ..... jasal
504. quality – 품질 ..... pumjil
505. conservative – 보수적 인 ..... bosujeog in
506. size – 크기 ..... keugi
507. account – 계정 ..... gyejeong
508. pleasure – 즐거움 ..... jeulgeoum
509. institution – 기관 ..... gigwan
510. airline – 항공사 ..... hang-gongsa
511. weight – 무게 ..... muge
512. approach – 접근 방식 ..... jeobgeun bangsig
513. surgery – 수술 ..... susul
514. holiday – 휴가 ..... hyuga
515. start – 시작 ..... sijag
516. victory – 승리 ..... seungli
517. district – 지구 ..... jigu
518. relation – 관계 ..... gwangye
519. search – 검색 ..... geomsaeg
520. crew – 승무원 ..... seungmuwon
521. panel – 패널 ..... paeneol
522. coalition – 연합 ..... yeonhab
523. move – 이동 ..... idong
524. package – 패키지 ..... paekiji
525. check – 체크 ..... chekeu
526. minority – 소수 ..... sosu
527. unit – 단위 ..... dan-wi
528. bag – 가방 ..... gabang
529. surprise – 깜짝 ..... kkamjjag
530. focus – 초점 ..... chojeom
531. circumstance – 상황 ..... sanghwang
532. producer – 제작자 ..... jejagja
533. investment – 투자 ..... tuja
534. ball – 공 ..... gong
535. colleague – 동료 ..... donglyo
536. resource – 자원 ..... jawon
537. judgment – 판단 ..... pandan
538. background – 배경 ..... baegyeong
539. union – 연합 ..... yeonhab
540. address – 주소 ..... juso
541. driver – 드라이버 ..... deulaibeo
542. hero – 영웅 ..... yeong-ung
543. medicine – 의학 ..... uihag
544. representative – 대표 ..... daepyo
545. vehicle – 차량 ..... chalyang
546. commander – 사령관 ..... salyeong-gwan
547. artist – 작가 ..... jagga
548. mayor – 시장 ..... sijang
549. run – 실행 ..... silhaeng
550. ship – 배 ..... bae
551. theory – 이론 ..... ilon
552. screen – 화면 ..... hwamyeon
553. lesson – 수업 ..... sueob
554. resident – 상주 ..... sangju
555. partner – 파트너 ..... pateuneo
556. bar – 바 ..... ba
557. ticket – 티켓 ..... tikes
558. disaster – 재해 ..... jaehae
559. performance – 성능 ..... seongneung
560. supporter – 후원자 ..... huwonja
561. killer – 범인 ..... beom-in
562. negotiation – 협상 ..... hyeobsang
563. sea – 바다 ..... bada
564. wind – 바람 ..... balam
565. shoe – 신발 ..... sinbal
566. secret – 비밀 ..... bimil
567. tragedy – 비극 ..... bigeug
568. gift – 선물 ..... seonmul
569. tour – 투어 ..... tueo
570. manager – 관리자 ..... gwanlija
571. band – 밴드 ..... baendeu
572. birth – 탄생 ..... tansaeng
573. host – 호스트 ..... hoseuteu
574. loan – 대출 ..... daechul
575. allegation – 주장 ..... jujang
576. winner – 승자 ..... seungja
577. religion – 종교 ..... jong-gyo
578. article – 기사 ..... gisa
579. session – 세션 ..... sesyeon
580. being – 존재 ..... jonjae
581. extent – 범위 ..... beom-wi
582. contract – 계약 ..... gyeyag
583. sentence – 문장 ..... munjang
584. measure – 측정 ..... cheugjeong
585. deputy – 대리 ..... daeli
586. confidence – 자신감 ..... jasingam
587. hell – 지옥 ..... jiog
588. relief – 구호 ..... guho
589. perspective – 관점 ..... gwanjeom
590. advantage – 장점 ..... jangjeom
591. scandal – 스캔들 ..... seukaendeul
592. leg – 다리 ..... dali
593. restaurant – 레스토랑 ..... leseutolang
594. dinner – 저녁 식사 ..... jeonyeog sigsa
595. client – 클라이언트 ..... keullaieonteu
596. failure – 실패 ..... silpae
597. quarter – 분기 ..... bungi
598. element – 요소 ..... yoso
599. claim – 주장 ..... jujang
600. property – 등록 ..... deunglog
601. version – 버전 ..... beojeon
602. attempt – 시도 ..... sido
603. bus – 버스 ..... beoseu
604. customer – 고객 ..... gogaeg
605. appeal – 매력 ..... maelyeog
606. pound – 파운드 ..... paundeu
607. protection – 보호 ..... boho
608. gene – 유전자 ..... yujeonja
609. stone – 돌 ..... dol
610. opposition – 반대 ..... bandae
611. apartment – 아파트 ..... apateu
612. front – 전면 ..... jeonmyeon
613. female – 여성 ..... yeoseong
614. prisoner – 죄수 ..... joesu
615. black – 검은 색 ..... geom-eun saeg
616. gang – 갱 ..... gaeng
617. principle – 원칙 ..... wonchig
618. ally – 동맹 ..... dongmaeng
619. adviser – 고문 ..... gomun
620. visit – 방문 ..... bangmun
621. bird – 새 ..... sae
622. stand – 스탠드 ..... seutaendeu
623. communication – 통신 ..... tongsin
624. boat – 보트 ..... boteu
625. connection – 연결 ..... yeongyeol
626. key – 키 ..... ki
627. strike – 파업 ..... pa-eob
628. penalty – 페널티 ..... peneolti
629. warning – 경고 ..... gyeong-go
630. luck – 운 ..... un
631. dna – DNA ..... DNA
632. spirit – 정신 ..... jeongsin
633. turn – 턴 ..... teon
634. facility – 시설 ..... siseol
635. teenager – 십대 ..... sibdae
636. commitment – 약속 ..... yagsog
637. item – 아이템 ..... aitem
638. procedure – 절차 ..... jeolcha
639. half – 반 ..... ban
640. tank – 탱크 ..... taengkeu
641. telephone – 전화 ..... jeonhwa
642. supply – 공급 ..... gong-geub
643. attitude – 태도 ..... taedo
644. block – 블록 ..... beullog
645. bond – 채권 ..... chaegwon
646. style – 스타일 ..... seutail
647. football – 축구 ..... chuggu
648. fuel – 연료 ..... yeonlyo
649. data – 데이터 ..... deiteo
650. glass – 유리 ..... yuli
651. suit – 소송 ..... sosong
652. strength – 강도 ..... gangdo
653. criticism – 비판 ..... bipan
654. ice – 얼음 ..... eol-eum
655. equipment – 장비 ..... jangbi
656. promise – 약속 ..... yagsog
657. return – 반환 ..... banhwan
658. album – 앨범 ..... aelbeom
659. production – 생산 ..... saengsan
660. corner – 코너 ..... koneo
661. consequence – 결과 ..... gyeolgwa
662. living – 생활 ..... saenghwal
663. injury – 부상 ..... busang
664. cover – 커버 ..... keobeo
665. spot – 현장 ..... hyeonjang
666. breast – 가슴 ..... gaseum
667. spring – 봄 ..... bom
668. controversy – 논쟁 ..... nonjaeng
669. destruction – 파괴 ..... pagoe
670. aspect – 화면 ..... hwamyeon
671. club – 클럽 ..... keulleob
672. aircraft – 항공기 ..... hang-gong-gi
673. firm – 회사 ..... hoesa
674. regime – 정권 ..... jeong-gwon
675. competition – 경쟁 ..... gyeongjaeng
676. profit – 이익 ..... iig
677. knowledge – 지식 ..... jisig
678. spokesman – 대변​​인 ..... daebyeon​​in
679. review – 리뷰 ..... libyu
680. understanding – 이해 ..... ihae
681. recession – 경기 침체 ..... gyeong-gi chimche
682. singer – 가수 ..... gasu
683. village – 마을 ..... ma-eul
684. arrest – 체포 ..... chepo
685. snow – 눈 ..... nun
686. joke – 농담 ..... nongdam
687. gold – 금 ..... geum
688. contact – 연락처 ..... yeonlagcheo
689. demand – 수요 ..... suyo
690. task – 작업 ..... jag-eob
691. hole – 구멍 ..... gumeong
692. general – 일반 ..... ilban
693. skin – 피부 ..... pibu
694. count – 카운트 ..... kaunteu
695. opponent – 상대 ..... sangdae
696. conclusion – 결론 ..... gyeollon
697. priority – 우선 순위 ..... useon sun-wi
698. rape – 강간 ..... gang-gan
699. refugee – 난민 ..... nanmin
700. mountain – 산 ..... san
701. summit – 정상 회담 ..... jeongsang hoedam
702. bottom – 바닥 ..... badag
703. management – 관리 ..... gwanli
704. commission – 위원회 ..... wiwonhoe
705. range – 범위 ..... beom-wi
706. code – 코드 ..... kodeu
707. cash – 현금 ..... hyeongeum
708. mouth – 입 ..... ib
709. presence – 존재 ..... jonjae
710. share – 공유 ..... gong-yu
711. fashion – 패션 ..... paesyeon
712. shape – 모양 ..... moyang
713. chair – 의자 ..... uija
714. finger – 손가락 ..... songalag
715. fish – 물고기 ..... mulgogi
716. edition – 판 ..... pan
717. edge – 가장자리 ..... gajangjali
718. limit – 제한 ..... jehan
719. train – 기차 ..... gicha
720. belief – 믿음 ..... mid-eum
721. balance – 균형 ..... gyunhyeong
722. exchange – 교환 ..... gyohwan
723. farm – 농장 ..... nongjang
724. zone – 영역 ..... yeong-yeog
725. passenger – 승객 ..... seung-gaeg
726. lie – 거짓말 ..... geojismal
727. duty – 의무 ..... uimu
728. traffic – 교통 ..... gyotong
729. horse – 말 ..... mal
730. tradition – 전통 ..... jeontong
731. recovery – 복구 ..... boggu
732. inspector – 관리자 ..... gwanlija
733. difficulty – 어려움 ..... eolyeoum
734. file – 파일 ..... pail
735. birthday – 생일 ..... saeng-il
736. finance – 금융 ..... geum-yung
737. crash – 충돌 ..... chungdol
738. influence – 영향 ..... yeonghyang
739. regulation – 규제 ..... gyuje
740. analysis – 분석 ..... bunseog
741. struggle – 투쟁 ..... tujaeng
742. heat – 열 ..... yeol
743. dress – 드레스 ..... deuleseu
744. release – 릴리스 ..... lilliseu
745. winter – 겨울 ..... gyeoul
746. virus – 바이러스 ..... baileoseu
747. theme – 테마 ..... tema
748. notion – 개념 ..... gaenyeom
749. device – 장치 ..... jangchi
750. anger – 분노 ..... bunno
751. english – 영어 ..... yeong-eo
752. flag – 플래그 ..... peullaegeu
753. context – 컨텍스트 ..... keontegseuteu
754. wing – 날개 ..... nalgae
755. fighting – 싸움 ..... ssaum
756. pattern – 패턴 ..... paeteon
757. entertainment – 엔터테인먼트 ..... enteoteinmeonteu
758. appearance – 외관 ..... oegwan
759. saving – 절약 ..... jeol-yag
760. investor – 투자자 ..... tujaja
761. bridge – 다리 ..... dali
762. settlement – 결제 ..... gyeolje
763. rain – 비 ..... bi
764. wood – 나무 ..... namu
765. mail – 메일 ..... meil
766. farmer – 농부 ..... nongbu
767. mystery – 신비 ..... sinbi
768. prayer – 기도 ..... gido
769. vision – 비전 ..... bijeon
770. depression – 우울증 ..... uuljeung
771. explosion – 폭발 ..... pogbal
772. defendant – 피고 ..... pigo
773. structure – 구조 ..... gujo
774. amendment – 개정 ..... gaejeong
775. assault – 폭행 ..... poghaeng
776. thinking – 사고 ..... sago
777. therapy – 치료 ..... chilyo
778. nurse – 간호사 ..... ganhosa
779. path – 경로 ..... gyeonglo
780. funding – 자금 조달 ..... jageum jodal
781. tool – 도구 ..... dogu
782. title – 제목 ..... jemog
783. housing – 주택 ..... jutaeg
784. shop – 가게 ..... gage
785. complaint – 불만 ..... bulman
786. wave – 파 ..... pa
787. cat – 고양이 ..... goyang-i
788. map – 지도 ..... jido
789. employer – 고용주 ..... goyongju
790. proof – 증거 ..... jeung-geo
791. emotion – 감정 ..... gamjeong
792. skill – 기술 ..... gisul
793. trust – 신뢰 ..... sinloe
794. topic – 화제 ..... hwaje
795. personality – 성격 ..... seong-gyeog
796. hall – 홀 ..... hol
797. cabinet – 캐비닛 ..... kaebinis
798. bone – 뼈 ..... ppyeo
799. soul – 영혼 ..... yeonghon
800. chicken – 닭 ..... dalg
801. location – 위치 ..... wichi
802. indication – 표시 ..... pyosi
803. speaker – 스피커 ..... seupikeo
804. wage – 임금 ..... imgeum
805. era – 시대 ..... sidae
806. request – 요청 ..... yocheong
807. boss – 보스 ..... boseu
808. coach – 코치 ..... kochi
